,ID,Gender,Age,Handness,Race,Education,Language,Scan,Interval,Training,Face,People,Place,Activity,Distinc_Test,Distinc_Encode40,Distinc_Encode60,Distinc_Encode70,A1,Mem_s
124,16,1,71,1,1,12,-1,2,9,-1,0,0,0,0,0.397649385,2.26843159,1.668145812,1.641719148,1,0
125,16,1,71,1,1,12,-1,2,10,-1,0,0,37,22,0.356793569,2.379616764,2.10783155,1.775864419,0,0.2
126,16,1,71,1,1,12,-1,2,18,1,1,1,23,7,0.348156462,4.179867202,1.392414578,0.857447076,2,0.7
127,16,1,71,1,1,12,-1,2,8,-1,0,0,11,0,0.481709558,1.424282717,1.135688729,0.965298186,0,0.3
128,16,1,71,1,1,12,-1,2,18,1,1,1,23,7,0.779174287,3.343929375,1.162971156,1.038081517,2,0.8
129,16,1,71,1,1,12,-1,2,13,-1,0,1,31,0,0.37777727,2.7035621,1.798917576,1.575131681,0,0.3
130,16,1,71,1,1,12,-1,2,15,1,1,1,11,26,0.374792286,1.34802281,0.986523972,0.795512833,1,0.1
131,16,1,71,1,1,12,-1,2,5,1,0,0,27,20,0.439313041,4.779820659,3.239625405,2.541734888,2,0.8
132,16,1,71,1,1,12,-1,2,9,-1,0,1,0,29,0.38071666,1.841645667,1.474707404,1.461787028,0,0.3
133,16,1,71,1,1,12,-1,2,5,1,1,1,22,7,0.35472712,3.010919298,1.906063678,1.647223501,2,0.7
134,16,1,71,1,1,12,-1,2,8,-1,0,1,11,18,0.447775633,0.770025131,0.674753882,0.762874991,0,0.2
135,16,1,71,1,1,12,-1,2,13,-1,0,0,38,29,0.381976457,1.988343606,1.633228554,1.60643024,1,0.1
136,16,1,71,1,1,12,-1,2,14,1,1,1,11,26,0.37817106,1.333876789,0.761828974,0.650369599,0,0.4
137,16,1,71,1,1,12,-1,2,6,1,1,1,23,26,0.354006691,5.050695579,1.938595683,1.53637053,0,0.5
138,16,1,71,1,1,12,-1,2,11,-1,1,1,0,0,0.487341031,3.730422302,1.845266516,1.294058383,2,0.8
139,16,1,71,1,1,12,-1,2,13,-1,1,0,0,20,0.359502787,4.507080137,2.296570499,1.336236994,2,0.8
140,16,1,71,1,1,12,-1,2,19,1,1,1,0,0,0.345193295,4.594678237,2.055380327,1.175900801,0,0.5
141,16,1,71,1,1,12,-1,2,9,-1,1,1,22,7,0.371356047,2.971254037,1.769868408,1.592588001,0,0.3
142,16,1,71,1,1,12,-1,2,19,1,0,1,38,29,0.37669115,2.235286893,1.553638898,1.303033155,1,0.1
